-10.050000,-11.100000,58.950001,-0.299275,-0.287304,9.667787,-0.050228,0.008394,-0.013856,0.179146
-10.350000,-11.400000,59.700001,-0.380678,-0.306458,9.892841,-0.053026,0.011991,-0.013057,0.037572
-10.350000,-11.400000,59.700001,-0.325611,-0.339977,9.868899,-0.051161,0.009992,-0.009992,0.037937
-11.550000,-11.100000,58.950001,-0.332794,-0.301669,9.746795,-0.047564,0.012257,-0.013723,0.038004
-10.950000,-10.500000,59.250000,-0.349553,-0.344765,9.797073,-0.055025,0.011591,-0.009060,0.037991
-9.750000,-11.700000,59.849998,-0.361524,-0.282516,9.883265,-0.049962,0.009859,-0.006395,0.038004
-9.750000,-11.700000,59.849998,-0.268151,-0.335188,9.878476,-0.052893,0.009459,-0.010259,0.038000
-9.450000,-10.050000,58.799999,-0.325611,-0.311246,9.801862,-0.053426,0.009726,-0.010792,0.038005
-9.450000,-10.050000,58.049999,-0.351948,-0.318429,9.856929,-0.054358,0.009992,-0.009459,0.037990
-9.450000,-10.050000,58.049999,-0.313640,-0.344765,9.794679,-0.050894,0.008394,-0.012257,0.038004
-9.450000,-10.050000,58.049999,-0.339977,-0.272939,9.866506,-0.050228,0.012524,-0.008127,0.037998
-10.050000,-11.400000,59.400002,-0.306458,-0.339977,9.861717,-0.045032,0.012257,-0.015988,0.038008
-10.050000,-12.300000,58.650002,-0.313640,-0.313640,9.876082,-0.051560,0.008793,-0.010525,0.037990
-9.600000,-11.850000,59.400002,-0.284910,-0.299275,9.768343,-0.048096,0.010259,-0.008660,0.038013
-9.750000,-10.500000,59.849998,-0.332794,-0.296881,9.785102,-0.052093,0.010658,-0.010525,0.037988
-9.750000,-10.500000,59.849998,-0.335188,-0.351948,9.880871,-0.048230,0.011191,-0.009193,0.038002
-10.200000,-11.700000,59.849998,-0.311246,-0.311246,9.844957,-0.051960,0.009726,-0.013856,0.038003
-10.800000,-11.850000,59.400002,-0.318429,-0.318429,9.864111,-0.055557,0.007328,-0.015588,0.038003
-10.800000,-11.850000,59.400002,-0.359130,-0.320823,9.765948,-0.052493,0.012524,-0.011591,0.037992
-10.800000,-11.850000,59.400002,-0.328006,-0.306458,9.801862,-0.056490,0.012257,-0.009193,0.038004
-8.850000,-10.650000,59.700001,-0.253785,-0.277727,9.842564,-0.050095,0.012257,-0.008127,0.037999
-8.850000,-10.650000,59.700001,-0.337582,-0.287304,9.859323,-0.052360,0.007727,-0.005462,0.038002
-10.800000,-11.100000,59.400002,-0.258574,-0.282516,9.885659,-0.049695,0.009726,-0.005196,0.038000
-10.800000,-11.100000,59.400002,-0.371101,-0.373495,9.792285,-0.049828,0.012923,-0.009193,0.038003
-8.700000,-10.950000,60.599998,-0.349553,-0.299275,9.758766,-0.048096,0.008793,-0.009060,0.037991
-10.200000,-11.700000,60.599998,-0.304064,-0.282516,9.842564,-0.050495,0.009859,-0.015588,0.038004
-9.750000,-12.450000,59.549999,-0.363919,-0.265756,9.878476,-0.053692,0.010792,-0.014922,0.038002
-9.750000,-12.450000,59.549999,-0.368707,-0.282516,9.837775,-0.047430,0.010925,-0.010525,0.038005
-9.750000,-12.450000,59.549999,-0.313640,-0.366313,9.811439,-0.049296,0.010525,-0.009193,0.037995
-11.550000,-13.050000,58.650002,-0.304064,-0.320823,9.818622,-0.050228,0.006928,-0.008260,0.038003
-11.550000,-13.050000,58.650002,-0.272939,-0.320823,9.849746,-0.050228,0.007328,-0.012524,0.037992
-11.250000,-10.500000,57.750000,-0.347159,-0.313640,9.890448,-0.051028,0.007861,-0.005995,0.038004
-11.250000,-10.500000,57.750000,-0.339977,-0.308852,9.852140,-0.052227,0.012257,-0.007727,0.037997
-11.250000,-12.450000,58.799999,-0.292093,-0.320823,9.861717,-0.053426,0.009859,-0.011991,0.038008
-11.700000,-11.700000,61.049999,-0.304064,-0.304064,9.847352,-0.046498,0.007194,-0.011991,0.037996
-11.100000,-13.050000,59.400002,-0.335188,-0.313640,9.840169,-0.051427,0.008793,-0.009060,0.037999
-11.100000,-13.050000,59.400002,-0.277727,-0.296881,9.828198,-0.056757,0.006928,-0.010259,0.037998
-10.500000,-11.250000,59.849998,-0.308852,-0.325611,9.801862,-0.047697,0.008527,-0.013590,0.038007
-11.250000,-10.950000,58.500000,-0.320823,-0.337582,9.861717,-0.051560,0.010392,-0.011991,0.037997
-11.250000,-10.950000,58.500000,-0.337582,-0.253785,9.892841,-0.052360,0.009593,-0.010792,0.037997
-11.250000,-10.950000,58.500000,-0.313640,-0.304064,9.847352,-0.051294,0.014123,-0.012257,0.037997
-10.800000,-11.850000,59.700001,-0.256180,-0.339977,9.880871,-0.049828,0.012923,-0.014123,0.038009
