-21.450001,-25.500000,42.599998,1.572991,-4.750096,8.341399,0.015055,-0.091530,0.008127,0.037291
-21.150000,-26.549999,41.250000,1.671153,-4.774038,8.477868,-0.157346,-0.029044,0.004663,0.036726
-21.150000,-26.100000,42.450001,1.886631,-4.831499,8.552089,-0.056224,-0.028245,0.007461,0.037246
-21.450001,-25.950001,40.799999,1.786075,-4.814740,8.516175,-0.029711,-0.004796,0.027046,0.038007
-21.750000,-26.700001,41.549999,1.788469,-4.718972,8.652645,-0.067415,-0.039703,0.017853,0.037997
-21.750000,-26.700001,41.549999,1.604115,-4.673482,8.367735,-0.073677,0.002798,-0.008260,0.037995
-20.100000,-27.750000,39.750000,1.860295,-4.807557,8.602366,-0.029044,-0.043300,-0.004130,0.038002
-22.200001,-26.400000,40.349998,1.836353,-4.687847,8.353370,-0.048629,-0.009593,-0.029044,0.038004
-22.200001,-26.400000,40.349998,1.750161,-4.730943,8.372523,-0.033441,0.000266,-0.013323,0.036762
-21.000000,-25.950001,39.599998,1.726219,-4.771644,8.446744,-0.025714,0.007194,-0.035040,0.037244
-21.000000,-25.950001,39.599998,1.900996,-4.738125,8.561666,-0.037838,-0.004663,-0.021051,0.037987
-22.650000,-26.100000,40.950001,1.874660,-4.764462,8.358158,-0.017720,0.012790,-0.016654,0.038018
-22.200001,-26.400000,41.549999,1.738190,-4.690241,8.437167,-0.025714,0.015188,-0.029844,0.037983
-22.200001,-26.400000,41.549999,1.731008,-4.687847,8.410830,-0.046764,0.031443,-0.037971,0.038020
-21.150000,-27.000000,40.950001,1.805228,-4.769250,8.422802,-0.028112,0.001466,-0.033175,0.037981
-21.450001,-26.400000,41.099998,1.982399,-4.776433,8.456321,-0.026113,-0.001066,-0.026247,0.038010
-21.450001,-26.400000,41.099998,1.778892,-4.716578,8.492233,-0.043433,0.029444,-0.013989,0.037994
-21.450001,-26.400000,41.099998,1.812411,-4.742914,8.494628,-0.023848,0.004397,-0.019319,0.038016
-21.450001,-25.500000,41.099998,1.936909,-4.659117,8.650250,-0.066349,0.002398,-0.018386,0.037980
-21.450001,-25.500000,41.099998,1.869871,-4.654328,8.374918,-0.080605,0.028112,-0.019319,0.038013
-22.950001,-24.450001,40.799999,1.812411,-4.764462,8.508993,-0.023315,-0.025980,-0.019052,0.037989
-22.950001,-24.450001,40.799999,1.865083,-4.675876,8.561666,-0.067149,0.035706,-0.012657,0.038010
-21.600000,-24.600000,41.250000,1.793257,-4.697424,8.415619,-0.060221,-0.004796,-0.011991,0.037989
-20.549999,-27.900000,40.799999,1.922544,-4.707001,8.396465,-0.035306,-0.016521,-0.001199,0.038013
-21.450001,-26.700001,41.099998,1.922544,-4.697424,8.599973,-0.053159,0.018253,0.003331,0.037987
-21.450001,-26.700001,41.099998,1.742979,-4.651934,8.449138,-0.049029,0.015588,-0.011458,0.038013
-21.600000,-25.049999,40.950001,1.826776,-4.733337,8.520964,-0.070080,0.028112,-0.026247,0.037992
-20.850000,-27.750000,42.450001,1.917756,-4.774038,8.468291,-0.047830,-0.007461,-0.006795,0.038008
-20.850000,-27.750000,42.450001,1.824382,-4.735731,8.422802,-0.031443,0.013590,0.004263,0.037987
-21.600000,-25.799999,39.450001,1.788469,-4.742914,8.559271,-0.062885,0.014522,-0.003864,0.038013
-21.600000,-25.799999,39.450001,1.819593,-4.704607,8.252813,-0.035706,-0.001066,-0.011058,0.037987
-21.600000,-25.799999,39.450001,1.944092,-4.738125,8.487445,-0.060354,-0.002531,-0.004130,0.038012
-21.600000,-26.549999,41.250000,1.762132,-4.714183,8.372523,-0.066349,-0.016521,0.002931,0.037988
-22.350000,-27.299999,40.950001,1.788469,-4.702212,8.518570,-0.053292,-0.038237,-0.002265,0.038010
-22.350000,-27.299999,40.950001,1.932121,-4.721366,8.475474,-0.046897,-0.003464,-0.016920,0.037992
-22.200001,-27.150000,41.849998,1.879448,-4.699818,8.532935,-0.076874,-0.039836,-0.006928,0.038012
-21.000000,-25.950001,39.299999,1.860295,-4.764462,8.339005,-0.032109,-0.009060,-0.019452,0.037987
-21.750000,-25.500000,39.599998,1.999158,-4.707001,8.568848,-0.043034,-0.012923,-0.013057,0.038015
-21.750000,-25.500000,39.599998,1.960851,-4.750096,8.482656,-0.064750,-0.026513,-0.007461,0.037984
-21.750000,-25.500000,41.099998,1.932121,-4.790798,8.370130,-0.055025,-0.051427,0.000799,0.038017
-21.750000,-25.500000,41.099998,1.912967,-4.680665,8.480263,-0.050894,-0.056890,0.003997,0.037983
-20.850000,-26.549999,40.200001,1.896208,-4.745308,8.420407,-0.041835,-0.044233,0.009326,0.038017
-20.850000,-26.549999,40.200001,1.900996,-4.754885,8.444349,-0.046098,-0.049296,0.011325,0.037985
-22.200001,-28.650000,40.349998,1.996764,-4.711789,8.451532,-0.049695,-0.045565,0.006928,0.038015
-22.200001,-25.950001,40.349998,1.956063,-4.671088,8.353370,-0.031309,-0.039570,0.005596,0.037985
-21.900000,-26.549999,41.250000,2.030283,-4.783615,8.497022,-0.024115,-0.110182,0.012524,0.038013
-21.150000,-27.299999,40.200001,2.118869,-4.740520,8.535329,-0.013456,-0.103787,0.017587,0.037991
-21.150000,-27.299999,40.200001,1.963245,-4.702212,8.456321,-0.008660,-0.025980,0.010525,0.038006
-20.549999,-27.150000,40.049999,2.008735,-4.687847,8.489840,-0.026113,-0.010126,-0.007727,0.037990
-20.549999,-27.150000,40.049999,2.138022,-4.639963,8.200141,-0.069813,-0.041435,-0.002931,0.038017
-21.900000,-26.100000,40.500000,2.063802,-4.750096,8.329428,-0.046897,0.002931,0.011591,0.037983
-21.900000,-26.100000,40.500000,2.169147,-4.764462,8.377312,-0.045165,-0.007994,0.007061,0.038016
-21.900000,-26.100000,40.500000,2.106898,-4.697424,8.382100,-0.053959,0.010525,-0.000133,0.037988
-21.750000,-26.700001,38.099998,2.118869,-4.723760,8.437167,-0.041835,-0.015855,-0.004263,0.038005
-23.400000,-27.000000,38.700001,2.111686,-4.656722,8.453926,-0.046764,-0.006528,-0.004796,0.037988
-23.400000,-27.000000,38.700001,2.109292,-4.692636,8.394072,-0.045565,0.018119,-0.007194,0.038012
-22.500000,-25.500000,41.099998,2.114080,-4.687847,8.451532,-0.049962,0.001865,-0.007328,0.037989
-22.200001,-27.450001,41.549999,2.140416,-4.690241,8.475474,-0.033175,-0.011724,-0.009193,0.038016
-22.200001,-27.450001,41.549999,2.078167,-4.733337,8.511387,-0.065017,0.018253,0.002265,0.037987
-22.200001,-27.450001,41.549999,2.087744,-4.680665,8.329428,-0.027979,-0.009992,-0.014256,0.038011
-22.350000,-26.100000,40.500000,2.226608,-4.733337,8.389283,-0.036372,0.006928,-0.007594,0.037988
-22.350000,-26.100000,40.500000,2.092532,-4.623203,8.434772,-0.026779,0.008127,0.007861,0.038010
-22.650000,-26.549999,42.000000,2.130840,-4.699818,8.449138,-0.052093,-0.013989,0.011991,0.037995
-22.200001,-25.500000,40.049999,2.116474,-4.735731,8.420407,-0.053959,-0.002265,-0.013989,0.038007
-22.200001,-25.500000,40.049999,2.202666,-4.625597,8.549694,-0.054891,0.008660,-0.008527,0.037990
-21.900000,-25.799999,39.750000,2.154782,-4.709395,8.305486,-0.031842,0.013856,-0.016654,0.038008
-22.500000,-25.500000,39.299999,2.042254,-4.714183,8.382100,-0.031975,0.024248,-0.012790,0.037992
-22.500000,-27.150000,40.049999,2.087744,-4.711789,8.578424,-0.009726,0.070346,-0.017320,0.038012
-22.500000,-27.150000,40.049999,2.123657,-4.692636,8.406042,-0.025580,0.050095,0.000266,0.037989
-22.500000,-26.700001,39.299999,2.099715,-4.618415,8.413225,0.007061,-0.003864,0.003064,0.038011
-22.500000,-26.700001,39.299999,2.011129,-4.659117,8.444349,-0.013057,0.023049,0.005596,0.037983
-21.900000,-25.350000,39.450001,2.006341,-4.659117,8.585608,0.012524,0.004130,-0.007994,0.038013
-21.900000,-25.350000,39.450001,2.118869,-4.577713,8.489840,-0.031443,-0.021583,-0.006928,0.037992
-22.200001,-26.700001,40.799999,2.138022,-4.587290,8.513782,-0.034907,-0.010525,-0.016521,0.038005
-21.600000,-26.100000,39.750000,2.142811,-4.580108,8.564059,-0.045032,-0.009193,-0.017320,0.037992
-22.200001,-25.200001,40.349998,1.999158,-4.575319,8.537724,-0.019185,0.008127,-0.020384,0.038012
-22.200001,-25.200001,40.349998,2.236184,-4.608838,8.552089,-0.047031,-0.009326,-0.012124,0.037988
-23.400000,-26.549999,39.450001,2.085350,-4.587290,8.482656,-0.052493,0.000133,-0.005462,0.038008
-21.750000,-25.500000,40.049999,2.099715,-4.608838,8.468291,-0.049296,-0.003597,-0.007461,0.037990
-21.750000,-25.500000,40.049999,2.097321,-4.592079,8.487445,-0.044366,0.007861,-0.009992,0.038014
-22.650000,-25.350000,40.500000,2.051831,-4.620809,8.413225,-0.042767,0.027446,-0.011991,0.037989
-22.650000,-25.350000,40.500000,2.130840,-4.627992,8.523358,-0.056890,0.009992,-0.025847,0.038015
-22.650000,-25.350000,40.500000,2.176329,-4.577713,8.410830,-0.038904,0.009060,-0.023182,0.037981
-21.150000,-27.299999,41.250000,2.090138,-4.520253,8.492233,-0.030776,0.039436,-0.014256,0.038016
-21.900000,-25.799999,40.200001,2.068590,-4.513070,8.425196,-0.052227,0.023848,-0.015188,0.037988
-21.900000,-25.799999,40.200001,1.977611,-4.560954,8.441956,-0.044366,0.027579,-0.015855,0.038011
-21.450001,-26.700001,41.099998,2.176329,-4.546589,8.568848,-0.048763,0.024515,-0.022116,0.037989
