8.550,-13.800,-26.850,0.000,3.758,8.972
10.050,-13.350,-26.550,0.077,3.834,8.742
9.000,-13.200,-26.700,0.077,3.681,8.896
8.400,-13.800,-26.250,0.153,3.758,8.819
8.850,-13.350,-25.950,0.077,3.758,9.049
9.150,-14.250,-26.700,0.077,3.834,8.896
9.300,-14.100,-26.550,0.153,3.681,8.742
8.550,-13.950,-25.800,0.153,3.681,8.896
8.550,-14.550,-25.200,0.000,3.911,8.972
9.150,-14.400,-26.400,0.000,3.758,9.203
9.000,-13.950,-26.550,-0.077,3.681,8.896
9.000,-14.400,-25.650,-0.153,3.911,8.896
8.100,-13.350,-26.100,-0.153,3.758,9.049
8.400,-14.100,-26.100,-0.383,3.681,9.049
6.900,-13.950,-26.100,-0.230,3.988,8.896
6.750,-13.350,-25.350,-0.153,3.988,8.896
6.000,-14.400,-26.700,-0.077,3.834,8.742
4.650,-14.100,-25.500,-0.383,3.911,8.896
3.450,-14.400,-24.900,-0.153,3.834,8.819
2.250,-15.300,-25.050,-0.230,4.064,8.819
0.900,-15.150,-24.450,-0.230,3.988,8.896
-1.800,-16.650,-23.700,-0.307,3.834,8.972
-2.550,-16.050,-23.850,-0.077,3.911,8.819
-3.300,-17.250,-23.550,-0.077,3.834,9.126
-3.600,-18.150,-23.100,-0.230,3.758,8.896
-5.100,-18.150,-22.200,-0.537,3.758,9.126
-6.750,-19.800,-21.300,-0.537,3.681,9.049
-7.800,-21.000,-20.550,-0.307,3.758,8.819
-9.150,-23.250,-19.800,-0.153,4.295,8.972
-9.600,-24.000,-19.800,-0.307,3.834,8.589
-9.600,-26.100,-18.150,0.077,4.295,8.972
-10.050,-27.600,-17.700,-0.153,3.911,8.666
-10.650,-28.500,-16.950,-0.077,3.528,8.972
-10.800,-29.250,-15.300,-0.153,3.681,9.049
-11.550,-30.600,-15.450,-0.383,3.758,8.972
-10.650,-31.800,-13.200,1.380,4.295,9.049
-10.050,-33.300,-13.350,-0.844,3.528,8.512
-10.800,-34.650,-12.900,0.077,3.911,8.972
-9.450,-37.050,-11.850,-0.077,3.681,8.666
-8.400,-37.800,-11.850,0.000,3.681,8.896
-7.650,-39.000,-11.250,-0.230,3.758,9.203
-6.450,-40.350,-9.750,0.000,3.681,8.972
-4.350,-41.250,-9.300,-0.153,3.681,8.666
-3.450,-43.050,-9.300,-0.153,4.064,8.819
-1.650,-43.050,-9.300,-0.077,3.681,8.896
-0.600,-43.050,-8.100,0.000,3.528,8.896
2.100,-43.500,-7.650,0.000,3.374,8.742
1.800,-43.800,-7.500,-0.230,3.604,8.972
3.900,-44.850,-7.800,-0.153,3.528,8.819
5.700,-45.150,-7.350,-0.307,3.681,9.126
6.750,-45.750,-8.250,-0.230,3.528,8.896
8.400,-45.300,-8.400,-0.460,3.604,9.049
10.200,-46.200,-6.900,-0.230,3.298,8.819
10.800,-46.350,-7.050,0.000,3.451,9.126
13.200,-46.500,-7.650,0.153,3.911,9.433
14.250,-46.350,-7.050,0.153,3.911,8.666
16.500,-46.650,-7.050,-0.230,4.064,8.896
18.450,-45.000,-8.100,0.000,3.528,8.512
21.000,-44.550,-8.400,-0.077,3.758,8.896
23.550,-43.050,-8.850,-0.383,3.834,8.896
23.850,-42.000,-10.200,-0.230,3.451,8.512
25.950,-41.100,-10.050,0.383,2.607,7.592
26.700,-40.050,-10.950,0.230,4.295,9.739
28.800,-37.950,-12.450,-0.230,3.604,8.819
29.100,-36.600,-13.650,0.230,3.681,9.049
30.000,-34.350,-13.950,0.460,3.681,8.666
29.700,-32.550,-13.650,0.307,3.834,9.049
31.350,-31.800,-15.600,0.077,3.604,8.742
32.100,-30.300,-15.750,-0.077,3.834,9.279
31.500,-28.800,-15.900,0.000,3.681,7.745
31.200,-27.450,-17.700,-0.153,3.604,9.126
31.800,-25.500,-18.900,0.077,3.834,8.896
30.300,-24.150,-19.350,0.000,3.758,8.819
29.550,-23.400,-19.200,0.000,3.374,8.896
28.800,-22.050,-20.550,-0.537,3.374,8.819
28.350,-20.550,-21.000,-0.077,3.604,8.896
26.550,-19.950,-21.900,-0.153,3.374,8.819
25.350,-18.900,-23.100,0.000,3.681,8.666
23.550,-17.550,-23.700,-0.153,4.371,8.742
21.750,-16.350,-23.250,-0.077,4.141,8.666
20.550,-15.150,-25.500,0.153,3.834,8.742
18.450,-15.300,-24.450,-0.077,3.988,8.972
15.600,-15.000,-26.100,-0.614,3.834,7.976
12.900,-13.950,-26.250,1.687,4.678,9.433
12.600,-13.950,-26.100,-0.307,4.141,8.666
10.200,-13.950,-25.800,-0.383,4.601,9.586
8.700,-15.000,-26.550,0.000,3.834,8.282
7.200,-13.800,-25.500,0.153,4.218,8.666
4.650,-15.000,-25.350,0.383,4.064,8.512
2.850,-14.400,-25.800,0.000,3.988,8.512
1.950,-15.450,-25.050,0.077,3.758,8.589
-0.150,-15.900,-24.600,-0.077,4.064,8.742
