23.100,31.200,67.800,2.689,3.900,9.088,-0.129,0.024,-0.159
24.300,31.650,67.800,2.571,4.096,9.445,-0.298,-0.147,-0.303
23.850,30.900,68.100,1.882,3.886,9.895,-0.289,0.024,-0.122
22.350,29.250,69.600,2.294,3.644,9.627,-0.327,-0.239,-0.305
20.550,25.950,69.450,1.978,3.069,9.579,-0.628,-0.268,-0.295
21.450,23.550,70.500,2.526,3.163,9.570,-0.440,-0.054,-0.584
22.350,20.700,70.050,1.915,2.179,8.775,-0.452,0.108,-0.859
23.400,18.750,70.050,2.215,2.184,8.882,-0.592,-0.112,-1.010
21.750,16.200,70.200,2.286,1.733,9.105,-0.658,-0.256,-0.869
20.400,10.950,70.350,2.303,1.817,9.582,-0.455,-0.078,-0.959
19.050,9.900,70.200,2.346,1.798,9.550,-0.332,-0.004,-0.978
19.350,8.550,70.800,2.143,1.879,9.428,-0.551,0.011,-0.805
16.500,6.450,70.200,1.381,0.958,9.543,-0.423,-0.190,-0.841
15.750,3.300,69.450,2.447,1.446,9.120,-0.338,-0.113,-1.164
14.550,0.900,67.500,2.078,0.192,9.232,-0.757,0.182,-0.958
14.400,-4.950,67.800,2.263,0.151,9.146,-1.052,0.004,-0.723
12.900,-6.150,65.850,2.552,-0.364,9.227,-1.551,0.851,-0.979
13.200,-13.650,61.050,1.901,-1.695,10.338,-1.832,1.209,-1.014
16.500,-21.600,55.200,0.740,-2.174,9.615,-0.912,0.858,-0.905
16.500,-23.550,53.700,0.443,-3.223,9.148,-0.538,1.001,-0.936
17.700,-25.050,52.050,-0.781,-4.164,8.969,-0.822,1.415,-0.808
18.750,-29.850,45.900,-1.657,-4.863,8.327,-1.288,2.141,-0.913
20.250,-32.550,40.800,-2.382,-5.193,8.507,-0.915,1.218,-0.538
19.650,-34.350,37.500,-2.911,-5.571,6.510,-0.043,1.260,-1.140
18.900,-36.300,34.200,-3.831,-6.634,7.891,-0.513,1.049,-0.735
16.650,-35.100,31.650,-3.637,-6.658,7.001,-0.389,1.007,-0.850
15.300,-36.150,29.850,-2.995,-7.154,6.306,-0.269,1.142,-0.847
10.800,-36.450,27.750,-3.251,-7.350,5.789,-0.220,0.955,-0.877
8.250,-34.800,27.900,-0.488,-7.597,5.030,-0.444,2.423,-1.607
6.900,-35.700,27.000,-3.232,-8.035,4.709,-0.350,1.593,-0.706
3.750,-34.800,24.900,-3.100,-8.246,3.517,-0.455,1.094,-0.712
3.000,-34.050,21.900,-2.837,-8.614,2.844,-1.504,2.141,-0.653
1.500,-34.350,20.400,-3.050,-9.785,1.508,-0.595,0.993,-0.720
-1.650,-32.550,18.300,-1.963,-9.546,0.124,-0.765,1.421,-0.548
-1.950,-32.250,17.250,-1.520,-9.462,0.527,-0.149,0.537,-0.230
-3.750,-33.150,17.400,-1.451,-9.809,-0.012,-0.930,1.935,0.095
-1.650,-32.250,16.200,-1.961,-10.441,-2.071,-1.021,1.946,0.261
0.900,-32.250,16.500,-1.781,-9.924,-1.389,-0.167,0.892,0.530
2.250,-31.950,14.850,-1.556,-9.400,-2.164,-0.308,1.546,0.741
6.450,-32.400,15.150,-2.485,-9.627,-2.986,-0.472,1.464,0.873
11.100,-32.250,13.950,-3.141,-9.342,-3.230,-0.608,1.218,1.459
20.100,-31.650,14.400,-3.919,-9.000,-3.440,0.710,0.452,1.629
22.950,-30.600,15.000,-3.941,-8.770,-3.223,-0.097,1.481,1.285
30.900,-27.900,11.700,-4.623,-7.867,-4.058,-0.527,1.950,1.283
36.150,-24.450,7.950,-5.145,-7.434,-4.381,0.739,0.482,1.520
40.050,-22.800,10.950,-6.838,-7.211,-4.197,1.029,0.133,1.623
46.200,-18.300,13.650,-5.938,-7.017,-3.615,1.038,0.570,1.319
51.300,-13.500,15.000,-6.366,-6.536,-3.275,0.930,0.745,0.929
51.300,-11.100,15.450,-6.823,-6.522,-3.280,1.267,0.533,0.684
54.450,-7.950,15.750,-7.266,-6.539,-3.263,1.108,0.789,0.766
55.800,-4.950,16.350,-7.245,-6.366,-3.021,1.022,0.671,0.999
58.800,-2.700,16.350,-7.288,-6.172,-2.440,1.291,0.246,0.958
60.750,2.700,15.600,-7.326,-5.988,-2.265,1.328,0.060,0.537
63.000,3.900,18.150,-7.966,-5.930,-1.944,0.728,0.636,0.290
61.800,5.850,16.650,-8.097,-5.480,-2.021,0.742,0.418,0.414
63.300,7.350,15.600,-8.253,-5.150,-1.781,0.814,0.344,0.563
63.900,11.850,14.700,-8.401,-4.978,-1.765,0.676,0.603,0.407
63.750,12.900,10.800,-8.380,-5.047,-2.014,0.780,0.500,0.189
64.050,13.650,10.800,-8.502,-5.073,-2.071,0.688,0.462,0.159
64.500,13.950,9.600,-8.598,-5.001,-1.978,0.630,0.377,0.222
64.800,13.200,7.050,-8.334,-4.918,-1.994,0.703,0.438,0.195
65.400,13.800,6.000,-8.588,-4.853,-2.061,0.638,0.433,0.073
64.350,13.800,5.400,-8.619,-5.025,-1.858,0.678,0.351,0.137
66.300,13.950,4.050,-8.461,-4.918,-1.997,0.641,0.478,0.223
66.000,15.150,2.850,-8.464,-4.942,-1.990,0.653,0.395,0.230
64.650,15.000,1.650,-8.574,-4.970,-2.030,0.562,0.320,0.114
65.250,15.900,-2.100,-8.523,-5.042,-1.817,0.587,0.359,0.113
66.150,14.550,-0.450,-8.442,-4.985,-1.832,0.580,0.367,0.111
65.850,13.800,-3.450,-8.444,-5.090,-1.791,0.519,0.406,0.098
65.550,15.600,-5.550,-8.440,-5.080,-1.829,0.569,0.301,0.137
65.850,14.550,-5.400,-8.380,-5.047,-1.973,0.544,0.299,0.225
64.650,15.750,-6.450,-8.724,-4.954,-1.870,0.602,0.261,0.292
64.050,13.950,-7.800,-8.775,-4.738,-1.408,0.627,0.286,0.394
63.900,15.000,-9.000,-9.124,-4.499,-1.235,0.822,0.314,0.272
64.800,13.950,-7.800,-9.270,-4.123,-1.839,0.564,0.483,0.237
63.750,14.400,-12.600,-8.904,-4.070,-1.733,0.320,0.814,0.530
63.000,17.100,-13.650,-8.945,-3.788,-2.219,0.778,0.158,0.467
62.700,16.500,-14.700,-9.179,-3.740,-1.827,0.686,0.110,0.390
62.250,15.600,-14.400,-9.273,-3.680,-1.504,0.896,0.035,0.639
62.550,17.100,-14.100,-9.098,-3.306,-1.041,0.981,0.083,0.568
63.450,17.400,-14.700,-9.608,-2.844,-0.711,1.086,0.447,0.542
62.550,17.100,-16.350,-9.728,-2.514,-0.955,1.331,0.269,0.547
62.550,14.850,-17.100,-9.797,-1.956,-0.769,1.285,0.345,0.651
61.050,14.850,-18.150,-9.814,-1.705,-0.718,1.577,0.227,0.619
59.850,12.000,-18.600,-9.852,-1.475,-0.594,1.604,0.290,0.478
61.200,9.900,-17.700,-9.878,-1.367,-0.438,1.628,0.254,0.490
60.450,7.500,-17.700,-10.178,-1.276,-0.371,1.671,0.165,0.499
57.900,5.550,-15.000,-10.075,-1.290,-0.249,1.612,0.220,0.663
58.950,3.600,-15.450,-9.878,-0.991,-0.515,1.556,0.049,0.789
60.450,1.650,-12.750,-9.675,-0.646,-0.345,1.664,-0.176,0.491
60.150,0.450,-10.950,-9.888,-0.280,-0.488,1.577,0.242,0.242
61.650,-0.450,-8.250,-9.905,-0.017,-0.713,1.601,-0.014,0.381
60.150,-2.850,-5.400,-9.835,0.129,-0.615,1.518,-0.006,0.487
61.500,-3.900,-2.850,-9.886,0.132,-0.546,1.652,-0.070,0.389
61.050,-2.700,1.350,-10.041,0.378,-0.718,1.656,-0.119,0.244
63.150,-3.300,4.650,-9.869,0.163,-0.678,1.516,-0.151,0.190
60.900,-3.600,5.700,-9.876,0.079,-0.730,1.513,-0.068,0.225
61.050,-3.450,11.100,-9.943,0.263,-0.783,1.531,-0.075,0.241
61.500,-2.250,14.850,-10.029,0.371,-0.883,1.530,-0.075,0.302
62.400,0.450,16.950,-9.991,0.328,-0.769,1.488,-0.162,0.383
63.450,2.100,20.250,-10.020,0.618,-0.800,1.459,-0.198,0.434
63.000,6.150,23.100,-10.125,0.804,-0.718,1.390,-0.175,0.526
61.800,10.050,25.200,-9.871,1.353,-0.888,1.243,-0.330,0.762
63.150,12.300,26.250,-9.943,1.956,-0.852,1.280,-0.468,0.734
61.800,19.500,28.650,-9.766,2.387,-0.493,1.260,-0.451,0.782
59.850,25.800,27.900,-9.141,2.990,-0.886,1.209,-0.358,0.716
59.400,26.700,29.850,-9.364,3.723,-0.340,1.264,-1.220,0.452
56.850,33.600,33.150,-8.712,3.742,-0.158,1.100,-1.706,0.349
51.750,35.700,40.800,-8.466,3.802,1.417,1.128,-2.015,-0.026
49.800,38.850,41.550,-8.528,3.771,2.401,0.750,-1.526,-0.429
42.900,40.950,44.250,-8.440,3.613,4.207,1.182,-2.712,-0.623
36.750,43.050,47.700,-7.616,3.572,4.985,0.645,-1.589,-0.733
35.250,42.150,49.050,-7.058,3.151,5.835,0.537,-1.299,-0.749
33.000,43.350,49.800,-6.752,2.863,7.013,0.854,-2.260,-1.146
28.950,43.200,51.150,-5.835,2.325,7.178,0.445,-2.111,-1.078
26.250,44.700,52.350,-5.296,2.437,7.772,-0.056,-1.093,-0.984
24.450,43.200,53.100,-5.614,1.810,8.871,0.133,-1.015,-0.983
24.300,42.600,53.250,-3.498,1.544,8.701,0.091,-1.161,-1.201
23.850,40.650,54.300,-3.637,1.317,8.871,-0.134,-0.672,-1.110
21.600,40.950,57.000,-2.631,0.436,9.546,-0.166,-1.001,-1.520
21.900,40.200,56.550,-1.800,0.333,9.270,0.159,-1.399,-1.492
18.300,41.550,56.700,-0.488,0.132,9.787,0.102,-0.944,-1.666
18.750,40.500,58.200,-0.110,-0.251,9.380,-0.403,-0.589,-1.533
17.550,39.300,58.950,0.754,0.225,9.792,-0.124,-1.558,-1.616
15.150,38.700,60.600,1.887,0.101,10.113,0.171,-1.858,-1.430
10.500,40.200,61.350,5.210,1.204,4.985,0.817,-3.340,-1.603
3.000,44.550,59.250,4.664,1.132,8.260,-0.857,-0.479,-1.136
3.300,41.850,59.550,5.210,0.860,8.523,-0.780,-0.442,-1.133
2.700,41.250,59.700,5.325,0.943,8.133,-0.839,-0.374,-1.293
3.900,38.850,62.400,5.538,1.051,8.138,-0.759,-0.575,-1.272
1.950,37.350,64.200,5.748,1.207,7.525,-0.803,-0.625,-1.463
3.150,36.900,63.900,6.716,1.231,7.542,-1.108,-0.184,-2.067
5.550,33.600,66.600,5.983,1.724,7.489,-0.593,-0.993,-2.285
5.550,34.800,67.350,6.294,2.550,7.044,-0.691,-0.903,-2.083
2.250,32.850,66.300,6.531,3.824,6.981,-0.565,-0.781,-1.638
0.900,33.000,67.200,6.922,3.563,5.590,-0.733,-0.757,-1.893
-1.200,34.500,65.400,6.328,4.314,7.008,0.598,-1.934,-1.907
-5.550,39.900,60.600,7.113,5.873,2.574,-0.466,-1.333,-2.282
-6.900,41.550,61.950,6.256,6.325,5.744,-0.080,-1.129,-1.512
-8.400,41.550,58.950,6.163,7.130,3.268,0.384,-2.037,-1.564
