8.100,36.450,58.200,4.034,2.356,9.064,-0.135,0.090,-1.412
11.700,35.550,59.850,3.474,2.854,8.696,-0.307,0.334,-1.389
14.550,36.150,58.950,2.746,3.230,8.792,-0.014,-0.084,-1.322
14.400,35.100,58.800,2.361,3.630,8.605,-0.173,-0.442,-1.356
14.400,34.350,59.250,3.134,3.991,9.007,-0.050,-0.136,-1.205
16.050,33.750,59.700,1.616,4.120,7.954,-0.346,-0.435,-1.133
13.800,31.800,60.900,3.390,4.434,8.054,-0.099,-1.118,-1.532
13.800,31.800,59.700,1.506,4.120,8.756,-0.739,0.299,-1.501
15.300,27.900,60.150,1.259,4.408,8.231,-0.114,-0.474,-1.508
12.450,27.750,61.350,1.781,5.157,8.787,-0.208,-0.189,-1.878
14.700,25.800,61.350,-0.534,3.962,8.440,-0.556,0.335,-1.280
16.650,22.950,59.850,-0.419,4.195,8.473,-0.828,0.598,-1.401
21.600,20.700,61.350,-1.616,4.312,9.443,-0.421,0.810,-1.620
21.600,19.050,61.050,-2.555,3.381,9.024,0.409,-0.404,-1.509
21.450,19.650,61.650,-1.760,3.165,7.903,-0.440,0.670,-0.979
25.500,15.000,62.700,-3.661,2.509,9.098,-0.865,1.502,-1.330
26.850,12.450,59.250,-4.515,2.356,9.220,0.949,-1.114,-1.169
22.200,16.200,62.400,-4.503,2.545,7.535,0.344,-0.151,-1.153
23.100,13.950,62.550,-4.494,2.725,8.782,0.163,0.037,-0.914
21.900,14.850,62.100,-4.199,2.828,8.712,0.434,-0.511,-1.216
21.600,16.800,65.100,-3.553,2.658,8.382,0.082,0.222,-1.331
24.750,13.500,63.450,-5.205,1.719,8.633,-0.148,0.941,-1.244
24.600,12.450,62.100,-5.466,1.219,7.815,0.206,0.193,-1.578
26.100,11.250,62.550,-5.997,0.366,7.683,-0.118,1.278,-1.298
29.700,11.400,61.950,-6.584,-0.316,7.475,0.744,0.769,-1.266
32.250,11.700,62.550,-7.216,-0.431,6.891,0.810,0.874,-1.378
34.350,13.050,61.650,-7.685,-1.247,5.763,0.518,0.940,-1.681
40.050,10.350,58.650,-7.642,-2.021,5.497,0.376,1.432,-1.953
43.350,8.700,56.700,-8.155,-3.294,4.187,1.213,1.430,-1.875
46.050,7.500,53.700,-8.447,-4.073,3.084,1.184,1.660,-1.779
50.100,6.150,49.800,-8.124,-4.788,1.853,0.784,2.415,-2.211
54.600,0.000,43.200,-8.449,-5.346,0.256,1.268,1.875,-1.326
57.450,0.150,40.350,-8.083,-6.263,-0.536,0.917,2.229,-0.756
62.700,-0.150,33.600,-7.626,-6.519,-1.168,0.977,2.198,-0.041
65.250,1.500,23.400,-7.058,-6.843,-2.327,1.119,2.807,0.217
67.500,1.950,18.900,-6.601,-7.053,-3.522,1.768,2.172,-0.244
66.150,2.400,9.450,-5.004,-6.349,-3.369,1.517,2.486,-0.406
62.550,-1.050,0.600,-5.076,-7.762,-4.585,1.260,2.902,-0.296
60.150,-4.050,-2.400,-4.944,-8.121,-5.104,1.052,2.152,0.190
55.050,-4.200,-10.350,-4.808,-7.841,-4.721,0.687,1.977,0.582
50.100,-3.900,-15.150,-4.281,-7.934,-4.496,0.818,1.858,0.705
46.650,-3.900,-17.850,-3.783,-7.791,-4.456,1.084,1.433,0.454
43.050,-3.600,-19.050,-4.360,-8.358,-4.441,0.883,1.137,1.093
41.550,-5.550,-20.250,-4.372,-8.729,-4.920,0.595,1.405,0.986
38.400,-4.500,-22.500,-4.654,-7.554,-4.286,0.491,1.593,0.857
36.000,-6.150,-21.600,-3.108,-7.918,-5.895,-0.652,3.388,0.963
23.100,-1.050,-30.150,-3.168,-6.337,-6.649,-1.297,3.313,1.361
21.750,-0.150,-28.800,-2.851,-6.560,-8.076,1.565,-0.309,1.053
18.000,-0.900,-27.750,-2.212,-5.337,-8.174,-1.488,4.097,1.239
3.150,2.100,-28.500,-0.970,-5.013,-8.607,0.467,0.958,1.243
3.900,-2.100,-26.250,-1.219,-5.035,-9.256,0.093,1.046,1.211
3.900,-4.050,-25.800,-0.939,-4.843,-8.847,-0.286,1.389,1.277
-0.300,-3.000,-24.450,-0.333,-4.458,-9.036,0.068,0.776,1.349
1.650,-5.550,-24.300,-1.049,-5.049,-8.341,-0.128,0.713,1.425
0.300,-6.600,-23.100,-0.067,-4.144,-9.464,-1.017,2.161,1.161
-4.050,-4.650,-21.600,0.821,-3.323,-9.857,-1.893,2.809,1.145
-12.600,-0.150,-20.550,2.571,-1.798,-9.361,-1.772,2.050,1.111
-14.100,0.150,-19.050,3.646,-1.106,-9.134,-1.343,0.911,1.057
-15.300,2.850,-18.750,4.762,-0.297,-8.835,-1.963,1.383,0.950
-19.500,6.750,-17.250,5.155,0.436,-7.946,-1.366,0.652,1.095
-19.800,4.500,-18.000,5.641,0.840,-7.815,-1.110,0.671,1.163
-20.550,6.750,-17.250,6.129,1.018,-7.700,-1.353,0.363,1.011
-21.450,6.750,-18.750,6.919,1.142,-6.728,-1.697,0.184,1.164
-20.850,9.750,-18.600,6.910,1.487,-6.907,-1.802,0.312,1.062
-21.000,10.650,-19.500,7.075,0.967,-6.076,-1.784,0.106,1.028
-22.650,13.200,-20.850,8.088,2.382,-5.004,-2.118,0.948,0.600
-21.750,16.950,-19.050,8.037,2.483,-4.367,-1.414,-0.251,0.800
-22.650,17.550,-19.650,8.080,2.964,-4.089,-1.998,0.077,0.853
-23.250,20.850,-21.000,8.689,3.405,-3.496,-1.936,-0.122,0.848
-25.200,26.400,-19.050,8.799,3.378,-2.217,-2.225,0.436,0.896
-25.950,27.150,-18.300,9.124,3.433,-1.918,-2.113,0.005,0.593
-26.550,30.000,-18.600,9.400,3.127,-1.343,-2.450,-0.255,0.122
-26.250,38.100,-14.250,9.206,3.223,-0.608,-2.427,-0.110,0.224
-27.000,5.100,-14.250,8.590,3.282,-0.467,-2.538,0.146,0.352
-26.250,47.550,-5.400,8.564,3.139,0.254,-2.254,-0.350,0.323
-27.900,48.600,-2.700,9.167,3.144,1.018,-2.421,-0.174,0.067
