18.900,7.650,2.400,0.690,1.150,9.203
18.750,9.150,1.500,0.844,1.227,8.742
17.850,11.250,2.550,0.920,1.304,9.586
18.000,11.700,2.100,0.997,0.920,9.739
17.550,12.900,2.700,0.690,0.767,9.586
17.850,13.350,3.150,0.537,0.614,9.739
16.650,15.300,3.300,0.153,0.537,9.816
15.600,15.000,3.900,0.383,0.383,9.739
13.650,17.250,3.150,0.614,0.153,9.586
13.050,18.450,3.750,0.307,-0.077,9.433
10.800,20.700,3.750,0.307,-0.307,9.586
10.650,21.000,4.950,0.153,-0.383,9.739
7.950,20.850,4.650,0.000,-0.537,9.509
6.000,21.750,3.900,0.000,-0.537,9.739
3.750,22.950,4.200,0.153,-0.844,9.739
3.000,21.900,4.500,0.153,-0.844,9.739
2.250,22.500,4.350,0.000,-1.074,9.969
0.450,23.400,5.100,-0.307,-1.074,9.663
-0.900,22.200,4.350,-0.230,-1.074,9.433
-0.750,22.200,4.950,-0.460,-1.074,9.893
-1.200,21.300,3.900,-0.537,-1.150,10.200
-1.050,22.050,3.900,-0.383,-1.227,9.739
-0.300,22.350,4.200,-0.153,-1.074,9.739
-0.300,22.050,4.500,-0.230,-0.844,9.663
0.600,22.500,3.750,-0.153,-0.997,9.663
2.100,20.850,3.450,-0.383,-0.844,9.586
4.050,21.150,3.900,-0.077,-0.844,9.969
4.950,20.700,3.450,0.000,-0.767,9.663
8.550,19.650,3.600,0.307,-0.690,9.586
9.000,19.800,3.450,0.077,-0.537,9.586
11.100,19.050,2.850,0.537,-0.460,9.816
12.450,16.650,3.150,0.767,-0.230,9.663
12.750,16.350,3.150,0.767,-0.383,9.586
15.600,15.150,3.000,0.460,-0.614,9.586
17.400,12.300,2.550,0.844,-0.537,10.123
17.850,11.850,3.000,0.920,-0.690,9.893
19.200,9.750,3.150,1.227,-0.307,9.739
20.100,7.500,2.250,0.997,-0.230,9.509
21.750,5.700,3.150,1.074,-0.383,9.816
22.350,4.050,2.400,0.997,-0.614,9.969
24.000,1.350,3.450,0.767,0.000,9.586
24.300,0.600,3.000,0.230,0.000,9.509
22.950,-2.400,2.850,0.153,-0.230,9.893
22.800,-4.050,2.850,0.383,-0.153,9.739
22.350,-7.350,2.400,0.844,-0.077,9.433
21.000,-10.500,2.100,0.920,0.000,9.739
18.000,-12.300,2.400,0.537,-0.153,9.586
16.650,-13.950,2.550,0.690,-0.153,10.046
14.250,-16.200,1.800,0.614,-1.150,10.200
9.000,-17.100,2.250,0.153,-0.537,9.739
6.750,-19.200,1.050,0.230,-0.767,9.893
4.500,-19.050,1.200,0.153,-0.997,9.893
0.600,-17.400,2.250,0.307,-0.844,9.816
-1.500,-18.750,1.650,0.153,-0.690,9.356
-3.600,-17.850,1.650,-0.077,-0.997,9.203
-7.050,-15.750,1.500,-0.383,-1.074,9.739
-8.700,-14.700,2.250,-0.307,-0.307,9.663
-10.050,-13.050,1.650,-0.307,-0.614,9.586
-11.700,-10.050,2.250,-0.307,-0.844,9.816
-14.100,-8.100,2.850,-0.307,-0.614,9.663
-15.900,-5.400,2.550,-0.307,-0.614,10.200
-16.350,-4.500,3.750,0.537,0.077,9.126
-18.150,-3.900,3.450,0.767,-0.077,9.739
-19.200,-1.950,4.500,1.074,0.077,9.279
-18.900,-1.050,5.250,0.844,0.383,9.203
-17.850,0.300,4.500,0.614,0.077,10.353
-16.500,2.250,3.300,0.767,0.153,9.969
-15.450,2.850,2.550,0.614,0.230,9.663
-13.200,5.850,2.400,0.920,0.153,9.586
-12.150,7.350,2.700,0.920,0.690,9.203
-10.200,8.850,3.150,0.844,0.920,9.586
-8.100,10.500,2.100,0.460,0.997,9.739
-7.200,11.100,1.800,0.690,0.997,9.356
-4.050,12.150,2.700,0.767,1.150,9.433
-1.200,12.000,1.350,0.614,1.074,9.663
1.350,12.150,1.950,0.077,0.844,9.433
4.050,11.850,1.050,0.690,0.690,10.200
7.050,12.450,1.200,0.537,0.077,10.123
8.400,10.800,1.350,-0.153,0.230,9.203
11.250,11.100,0.900,0.077,0.307,9.279
12.600,10.200,0.900,-0.077,0.077,9.586
14.700,9.150,1.800,-0.383,0.153,10.046
16.500,7.500,1.650,-0.153,0.230,9.663
18.600,5.700,1.800,0.230,0.537,9.509
19.200,3.900,3.150,-0.153,0.844,9.739
20.400,2.400,2.100,0.153,0.690,10.046
21.900,1.050,3.150,0.077,0.690,9.049
23.250,0.300,3.150,-0.077,0.920,9.126
22.650,-2.700,3.750,-0.077,1.150,9.816
23.100,-3.150,3.600,-0.153,1.610,9.663
22.350,-4.950,3.600,-0.077,1.457,9.739
21.600,-8.100,4.200,-0.077,1.074,10.583
21.000,-9.750,4.050,0.153,0.844,9.969
20.550,-10.650,4.200,0.153,0.767,9.049
21.900,-12.900,5.700,0.537,1.610,9.509
21.000,-16.650,6.750,0.000,1.841,9.509
19.950,-19.500,7.500,0.614,1.917,9.203
18.000,-22.200,7.800,0.383,2.147,9.509
17.400,-23.400,8.850,0.997,2.684,9.663
18.000,-25.800,10.500,0.153,3.221,8.589
15.600,-27.750,11.850,-0.077,3.834,8.512
15.450,-30.300,13.350,-0.077,3.988,9.049
13.200,-31.050,14.100,0.077,3.988,8.819
10.800,-32.850,14.700,0.153,4.141,8.589
6.750,-33.600,14.400,0.153,4.448,8.819
4.500,-33.450,14.550,0.460,3.834,8.742
1.050,-34.200,14.700,0.383,3.604,8.436
-1.650,-33.900,16.200,-0.153,3.834,7.976
-4.350,-33.300,16.200,-0.537,4.218,8.359
-6.450,-32.700,15.600,-0.537,4.295,9.049
-7.800,-32.100,15.750,-0.230,4.678,8.896
-10.650,-30.750,15.750,-0.307,4.755,8.282
-12.150,-29.700,14.550,-0.460,5.138,8.512
-14.250,-29.550,14.400,-0.307,4.908,8.512
-14.850,-28.500,14.400,0.230,4.985,8.359
-16.500,-26.100,14.100,0.153,4.908,8.512
-16.800,-26.700,13.050,0.230,4.831,8.129
-17.250,-25.650,13.650,0.307,5.291,8.206
-16.500,-24.000,12.450,0.537,4.755,8.282
-16.650,-23.550,12.600,0.537,4.831,7.899
-16.350,-22.800,10.800,0.614,4.985,8.129
-16.800,-21.450,10.050,0.997,5.138,7.976
-15.900,-21.300,9.300,1.074,5.368,7.515
-15.300,-19.950,8.700,0.844,5.445,7.899
-14.250,-18.450,7.200,0.307,5.522,7.822
-13.650,-16.800,6.450,0.383,6.058,7.592
-13.050,-16.350,5.400,0.767,5.752,7.362
-12.000,-14.700,5.550,0.614,5.905,7.592
-10.350,-13.500,2.850,0.920,5.828,7.669
-8.700,-12.300,2.250,0.844,5.675,7.899
-6.450,-12.750,2.550,0.767,5.522,7.822
-6.000,-10.500,0.900,0.767,5.522,9.356
-2.700,-9.900,0.150,-0.230,5.215,7.362
-0.450,-9.450,1.050,-0.307,5.445,6.825
0.600,-9.750,1.500,-0.307,5.598,7.745
3.450,-10.800,0.300,0.383,5.675,8.589
6.000,-10.800,1.350,0.153,5.598,7.822
9.150,-11.550,1.500,-0.077,5.752,6.902
11.250,-12.000,2.400,-0.230,5.675,7.055
12.900,-12.750,3.000,-0.153,5.905,7.976
15.900,-12.600,3.300,-0.153,5.905,8.589
17.100,-14.400,4.650,-0.460,5.905,7.592
19.350,-16.200,5.700,-0.077,6.212,7.362
20.400,-17.250,7.950,0.153,6.442,7.362
21.600,-18.600,8.550,0.000,6.212,6.902
22.650,-19.500,10.050,0.383,6.825,6.595
22.200,-20.700,10.800,0.537,6.595,6.595
23.550,-22.350,11.850,0.307,6.672,6.058
25.800,-24.000,13.950,-0.077,7.209,6.288
24.600,-24.750,14.850,0.000,7.439,6.288
25.950,-25.500,15.750,-0.153,7.669,5.675
26.850,-28.050,18.450,0.153,7.822,6.442
26.700,-28.800,19.650,0.537,7.515,5.752
27.450,-30.750,21.150,0.230,7.669,5.368
25.950,-31.950,24.150,0.153,7.745,5.522
25.800,-33.300,25.950,0.000,7.899,5.445
25.500,-35.850,27.300,0.077,7.822,5.368
23.250,-36.900,29.700,0.460,7.976,5.752
21.600,-37.500,31.200,0.153,7.899,5.368
19.650,-38.700,33.750,0.153,7.669,5.598
16.350,-39.150,34.800,-0.077,7.362,5.522
14.400,-40.200,35.700,-0.230,7.439,4.985
11.550,-41.550,34.800,-0.460,8.206,5.061
10.200,-41.850,36.000,-0.920,8.282,5.522
7.800,-41.550,37.050,-0.614,8.282,5.291
6.150,-41.100,37.350,-0.614,8.206,5.061
4.350,-42.450,38.550,-0.383,8.206,4.831
2.250,-41.100,37.950,-0.230,8.129,4.831
-0.750,-41.250,38.100,-0.307,8.282,4.601
-2.400,-41.250,37.800,-0.460,8.282,4.371
-4.200,-40.950,37.650,-0.460,8.512,4.985
-6.900,-40.650,36.000,-0.153,8.436,4.218
-6.750,-41.100,37.650,-0.077,8.819,3.911
-7.950,-40.200,37.800,-0.383,8.742,4.141
-9.000,-39.600,36.600,0.077,8.512,4.218
-9.150,-40.200,36.300,0.460,8.819,3.681
-10.800,-38.850,35.700,0.077,8.819,4.141
-13.200,-38.250,36.150,0.153,8.972,3.988
-12.600,-39.150,34.500,0.460,9.203,4.218
-13.650,-38.850,33.450,0.307,9.356,3.758
-15.150,-38.550,33.150,0.383,9.356,3.911
-15.750,-37.200,30.900,0.537,9.203,3.604
-16.500,-36.450,30.150,0.690,8.819,3.144
-16.650,-36.750,28.650,0.844,8.896,2.837
-16.800,-35.400,27.900,1.227,9.203,2.301
-17.400,-35.700,28.350,0.690,9.356,2.837
-15.900,-35.550,26.550,1.150,9.356,2.607
-14.700,-34.500,25.500,0.844,9.739,2.914
-14.700,-35.250,24.000,0.537,9.279,2.914
-14.400,-35.100,23.400,0.000,8.896,2.224
-14.550,-34.500,22.200,0.153,9.049,2.147
-12.600,-34.650,20.700,0.153,9.586,2.837
-12.150,-32.700,20.100,0.230,9.433,1.764
-10.800,-33.600,18.000,0.307,9.663,1.841
-9.300,-33.450,17.400,0.230,10.046,1.304
-6.600,-34.350,18.000,0.153,9.509,2.224
-5.400,-35.250,17.700,-0.153,9.049,1.380
-3.900,-33.300,18.000,0.000,9.433,1.687
-1.350,-34.050,18.150,0.077,9.663,1.534
-0.750,-34.650,18.000,0.230,9.739,1.534
1.050,-34.350,18.300,0.307,9.663,1.074
1.650,-34.200,18.900,0.230,9.586,0.614
3.750,-35.250,18.300,0.077,9.739,1.074
6.450,-34.350,19.200,0.153,9.816,1.227
7.200,-35.250,19.950,0.307,9.356,0.614
7.800,-34.800,20.100,0.307,9.586,0.690
10.800,-35.400,21.750,-0.230,9.893,0.920
13.200,-34.050,24.000,0.153,9.356,0.383
16.200,-35.700,24.150,0.153,9.663,0.460
18.150,-35.400,25.950,0.153,9.969,0.614
