6.750,-61.050,42.450,0.032,-0.733,0.679
6.000,-61.800,41.250,0.022,-0.751,0.659
6.000,-61.800,41.250,0.010,-0.744,0.668
6.000,-62.100,42.450,0.013,-0.740,0.672
6.450,-61.800,41.250,0.020,-0.736,0.677
6.450,-61.800,41.250,0.013,-0.730,0.683
5.550,-62.100,42.750,0.010,-0.719,0.695
5.550,-62.100,42.750,0.008,-0.716,0.698
5.850,-61.950,43.350,0.014,-0.718,0.696
5.850,-61.950,43.350,0.017,-0.716,0.698
5.850,-61.950,43.350,0.028,-0.718,0.696
5.850,-61.950,43.350,0.014,-0.713,0.701
6.150,-61.200,44.100,-0.002,-0.712,0.702
6.150,-61.200,44.100,0.020,-0.715,0.699
6.150,-61.200,44.100,0.026,-0.717,0.696
5.250,-61.350,44.250,0.024,-0.717,0.697
5.250,-61.350,44.250,0.008,-0.713,0.701
5.250,-59.100,45.000,0.017,-0.706,0.708
5.250,-59.100,45.000,0.006,-0.701,0.713
5.250,-61.800,44.700,0.021,-0.694,0.719
5.850,-61.950,46.350,0.012,-0.705,0.709
5.850,-61.950,46.350,0.000,-0.686,0.728
5.250,-61.050,47.250,0.005,-0.670,0.742
5.250,-61.050,47.250,0.015,-0.665,0.747
3.000,-61.050,46.500,0.014,-0.657,0.754
3.000,-61.050,46.500,0.025,-0.654,0.756
3.000,-61.050,46.500,0.019,-0.649,0.760
4.650,-57.300,48.600,0.013,-0.640,0.769
4.650,-57.300,48.600,0.007,-0.626,0.780
4.500,-58.650,50.250,0.019,-0.620,0.785
4.500,-58.650,50.250,0.018,-0.608,0.794
5.100,-56.550,51.150,0.013,-0.596,0.803
5.100,-56.550,51.150,0.007,-0.582,0.813
6.450,-58.200,53.550,0.008,-0.576,0.818
6.450,-58.200,53.550,0.021,-0.565,0.825
5.550,-58.200,54.300,0.022,-0.557,0.830
4.050,-55.950,54.750,0.023,-0.547,0.837
4.050,-55.950,54.750,0.012,-0.537,0.843
4.050,-55.950,54.750,0.014,-0.534,0.845
4.050,-55.950,54.750,0.018,-0.526,0.850
6.000,-56.250,55.050,0.006,-0.520,0.854
6.000,-56.250,55.050,0.003,-0.508,0.861
6.000,-56.250,55.050,0.018,-0.495,0.869
6.000,-56.250,55.050,0.031,-0.489,0.872
5.550,-56.250,58.050,0.014,-0.487,0.873
5.550,-56.250,58.050,0.018,-0.472,0.882
5.100,-54.150,58.950,0.019,-0.473,0.881
5.100,-54.150,58.950,0.019,-0.448,0.894
6.000,-53.100,60.600,0.007,-0.437,0.899
3.900,-52.500,62.400,0.009,-0.422,0.907
3.900,-52.500,62.400,0.013,-0.422,0.907
5.850,-51.750,62.400,0.016,-0.410,0.912
5.850,-51.750,62.400,0.016,-0.403,0.915
3.750,-50.100,64.050,0.025,-0.392,0.920
3.750,-50.100,64.050,0.018,-0.381,0.925
3.750,-50.100,64.050,0.012,-0.369,0.929
3.750,-50.100,64.050,0.009,-0.352,0.936
6.450,-49.200,64.800,0.007,-0.351,0.936
6.450,-49.200,64.800,0.020,-0.326,0.945
4.350,-48.300,67.200,0.021,-0.318,0.948
5.100,-48.300,66.750,0.016,-0.311,0.950
5.100,-48.300,66.750,0.020,-0.293,0.956
5.400,-47.850,69.000,0.024,-0.283,0.959
5.400,-47.850,69.000,0.022,-0.269,0.963
6.600,-46.350,69.000,0.015,-0.255,0.967
6.600,-46.350,69.000,0.018,-0.228,0.974
5.850,-43.950,71.250,0.017,-0.216,0.976
5.850,-43.950,71.250,0.009,-0.178,0.984
5.850,-43.950,71.250,0.013,-0.168,0.986
5.850,-43.950,71.250,0.020,-0.144,0.989
5.100,-39.600,73.200,0.029,-0.133,0.991
6.750,-38.700,74.850,0.035,-0.069,0.997
5.400,-42.450,75.000,0.026,-0.197,0.980
4.800,-40.950,74.100,0.023,-0.155,0.988
4.800,-40.950,74.100,0.024,-0.064,0.998
4.800,-40.950,74.100,0.039,-0.050,0.998
4.650,-41.550,74.250,-0.002,-0.109,0.994
4.650,-41.550,74.250,0.011,-0.128,0.992
4.650,-41.550,74.250,0.023,-0.158,0.987
4.650,-40.800,75.450,0.022,-0.146,0.989
5.550,-40.650,75.150,0.025,-0.122,0.992
5.550,-40.650,75.150,0.015,-0.114,0.993
5.100,-42.000,74.250,0.007,-0.083,0.997
5.100,-42.000,74.250,0.023,-0.081,0.996
4.500,-41.400,74.400,0.012,-0.115,0.993
4.500,-41.400,74.400,0.011,-0.127,0.992
3.750,-41.400,73.350,0.009,-0.126,0.992
3.750,-41.400,73.350,0.013,-0.116,0.993
5.250,-40.950,73.650,0.029,-0.122,0.992
5.250,-40.950,73.650,0.025,-0.125,0.992
5.250,-40.950,73.650,0.032,-0.122,0.992
5.850,-44.400,72.000,0.017,-0.118,0.993
5.850,-44.400,72.000,0.014,-0.134,0.991
6.450,-41.400,72.600,0.015,-0.134,0.991
6.450,-41.400,72.600,0.025,-0.145,0.989
5.100,-43.200,73.500,0.017,-0.157,0.987
5.100,-43.200,73.500,0.013,-0.183,0.983
5.100,-44.700,70.200,0.022,-0.197,0.980
5.100,-44.700,70.200,0.018,-0.220,0.975
4.500,-46.950,68.850,0.016,-0.257,0.966
4.500,-46.950,68.850,0.014,-0.260,0.966
6.600,-47.850,68.700,0.019,-0.283,0.959
6.600,-47.850,68.700,0.006,-0.324,0.946
5.400,-50.250,64.650,0.028,-0.383,0.923
5.400,-50.250,64.650,-0.004,-0.390,0.921
5.400,-50.250,64.650,0.001,-0.409,0.912
4.650,-52.500,61.650,0.020,-0.425,0.905
4.650,-52.500,61.650,0.025,-0.424,0.905
5.400,-52.200,61.650,0.013,-0.442,0.897
5.400,-52.200,61.650,0.023,-0.455,0.890
5.400,-52.950,58.200,0.030,-0.455,0.890
5.400,-54.150,57.900,0.020,-0.501,0.865
5.400,-54.150,57.900,0.020,-0.517,0.856
5.400,-54.150,57.900,0.010,-0.535,0.845
4.800,-55.950,54.750,0.013,-0.551,0.834
4.800,-55.950,54.750,0.026,-0.554,0.832
4.800,-55.950,54.750,0.005,-0.595,0.804
5.100,-59.550,51.600,0.002,-0.595,0.804
5.100,-59.550,51.600,0.016,-0.615,0.788
5.400,-58.500,49.350,0.007,-0.618,0.787
5.400,-58.500,49.350,0.011,-0.640,0.768
7.350,-59.250,48.900,0.004,-0.643,0.765
7.350,-59.250,48.900,0.025,-0.657,0.753
5.550,-61.350,46.500,0.020,-0.669,0.743
4.800,-60.600,46.500,0.019,-0.686,0.727
4.800,-60.600,46.500,0.021,-0.684,0.729
5.100,-60.000,44.850,0.020,-0.710,0.704
5.100,-60.000,44.850,0.014,-0.724,0.690
5.100,-60.000,44.850,0.015,-0.728,0.685
5.100,-60.000,44.850,0.023,-0.734,0.679
5.850,-61.200,41.100,0.018,-0.735,0.677
5.850,-61.200,41.100,0.005,-0.766,0.643
5.850,-61.200,41.100,0.010,-0.769,0.639
4.800,-61.800,37.950,0.020,-0.780,0.626
4.800,-61.800,37.950,0.006,-0.792,0.610
4.800,-62.550,37.500,0.015,-0.797,0.603
5.100,-63.900,36.300,0.007,-0.805,0.593
5.100,-63.900,36.300,0.006,-0.807,0.591
5.550,-63.750,36.450,0.018,-0.816,0.577
5.550,-63.750,36.450,0.013,-0.816,0.577
5.550,-63.750,36.450,0.017,-0.823,0.567
5.550,-63.750,36.450,0.013,-0.829,0.560
7.200,-63.750,33.450,0.004,-0.827,0.563
7.200,-63.750,33.450,0.011,-0.843,0.538
7.200,-63.750,33.450,0.015,-0.840,0.542
5.550,-64.050,30.900,-0.001,-0.862,0.507
5.550,-64.050,30.900,-0.013,-0.860,0.509
6.750,-64.050,28.200,0.022,-0.865,0.502
6.750,-64.050,28.200,0.027,-0.875,0.484
5.850,-62.700,28.050,0.029,-0.873,0.487
5.850,-62.700,28.050,0.004,-0.874,0.486
6.450,-64.500,27.450,0.001,-0.875,0.484
6.450,-64.500,27.450,0.009,-0.882,0.470
5.100,-63.900,26.550,0.011,-0.883,0.468
5.100,-63.900,26.550,0.013,-0.888,0.461
5.100,-63.900,26.550,0.005,-0.887,0.462
5.100,-63.900,26.550,0.005,-0.898,0.440
6.750,-64.950,25.200,0.006,-0.901,0.434
6.600,-65.850,24.000,0.008,-0.907,0.421
6.000,-62.550,23.100,0.009,-0.914,0.406
6.000,-62.550,23.100,0.000,-0.909,0.416
6.600,-63.900,23.250,0.009,-0.911,0.411
6.600,-63.900,23.250,0.004,-0.911,0.413
5.850,-64.650,24.000,0.006,-0.913,0.407
5.850,-64.650,24.000,0.010,-0.917,0.398
6.450,-63.300,22.650,0.011,-0.915,0.403
6.450,-63.300,22.650,0.004,-0.923,0.385
6.450,-63.300,22.650,0.009,-0.923,0.384
6.450,-63.750,22.650,0.012,-0.923,0.386
6.450,-63.750,22.650,0.011,-0.923,0.384
6.450,-63.750,22.650,0.007,-0.924,0.383
6.450,-63.750,22.650,0.001,-0.918,0.398
6.000,-63.300,21.150,0.005,-0.928,0.372
6.000,-63.300,21.150,0.009,-0.931,0.364
7.200,-63.300,21.600,0.007,-0.926,0.377
7.200,-63.300,21.600,0.005,-0.934,0.357
6.000,-64.500,20.400,0.001,-0.926,0.377
6.000,-64.500,20.400,0.008,-0.931,0.364
6.900,-63.600,20.250,0.008,-0.929,0.370
6.900,-63.600,20.250,0.007,-0.930,0.368
6.900,-63.600,20.250,0.013,-0.933,0.358
6.750,-63.750,19.650,0.001,-0.936,0.353
6.750,-63.750,19.650,-0.001,-0.943,0.331
6.750,-63.750,19.650,0.008,-0.940,0.342
6.750,-63.750,19.650,0.006,-0.940,0.340
6.900,-64.350,18.000,0.003,-0.943,0.333
6.900,-64.350,18.000,0.008,-0.943,0.332
6.150,-64.650,18.750,0.012,-0.940,0.340
6.150,-64.650,18.750,0.000,-0.948,0.319
5.550,-63.750,19.350,0.006,-0.951,0.310
5.550,-63.750,19.350,0.005,-0.951,0.309
6.150,-63.150,15.750,0.007,-0.952,0.307
6.000,-63.750,17.100,0.001,-0.957,0.289
6.000,-63.750,17.100,0.014,-0.956,0.292
6.600,-64.350,14.700,0.006,-0.953,0.302
6.600,-64.350,14.700,0.002,-0.961,0.277
6.600,-64.350,14.700,0.004,-0.956,0.295
6.600,-64.350,14.700,0.009,-0.959,0.282
5.550,-61.800,15.150,0.010,-0.962,0.273
5.550,-61.800,15.150,0.007,-0.963,0.271
6.750,-63.750,14.400,0.008,-0.963,0.269
6.750,-63.750,14.400,0.015,-0.964,0.266
6.900,-62.700,15.000,0.012,-0.968,0.252
5.850,-64.650,13.200,0.001,-0.967,0.255
5.850,-64.650,13.200,0.003,-0.972,0.235
6.000,-64.500,12.900,0.010,-0.971,0.241
6.000,-64.500,12.900,0.003,-0.970,0.241
6.600,-63.600,11.700,0.018,-0.974,0.228
6.600,-63.600,11.700,0.012,-0.973,0.229
6.600,-63.600,11.700,0.015,-0.974,0.225
6.600,-63.600,11.700,0.014,-0.977,0.211
5.850,-63.150,11.250,0.007,-0.975,0.221
5.850,-63.150,11.250,0.000,-0.979,0.205
