0.150,-16.950,81.750,0.064,-0.456,0.888
-0.150,-17.400,82.800,0.054,-0.474,0.879
-0.150,-17.400,82.800,0.073,-0.471,0.879
-0.150,-17.400,82.800,0.044,-0.465,0.884
-1.500,-16.350,81.900,0.030,-0.458,0.888
-0.450,-16.500,83.550,0.045,-0.441,0.896
-1.500,-16.800,82.350,0.043,-0.449,0.892
-1.500,-16.800,82.350,0.050,-0.464,0.885
-0.450,-18.450,82.050,0.068,-0.468,0.881
-0.450,-18.450,82.050,0.063,-0.476,0.877
-0.450,-18.450,82.050,0.068,-0.477,0.876
-0.450,-18.450,82.050,0.053,-0.484,0.873
0.450,-19.350,83.250,0.043,-0.494,0.869
0.450,-19.350,83.250,0.033,-0.495,0.868
0.450,-19.350,83.250,0.042,-0.505,0.862
0.450,-19.350,83.250,0.051,-0.509,0.859
-1.050,-19.050,82.350,0.042,-0.527,0.849
-1.050,-19.050,82.350,0.054,-0.525,0.849
-1.200,-22.050,81.000,0.049,-0.545,0.837
-0.150,-20.400,81.750,0.049,-0.548,0.835
-0.150,-20.400,81.750,0.057,-0.556,0.829
-0.300,-22.200,82.650,0.046,-0.552,0.833
-0.300,-22.200,82.650,0.039,-0.557,0.830
-1.800,-23.850,80.400,0.049,-0.554,0.831
-1.800,-23.850,80.400,0.047,-0.578,0.815
0.000,-24.150,80.850,0.055,-0.580,0.813
0.000,-24.150,80.850,0.038,-0.590,0.806
0.000,-24.150,80.850,0.052,-0.606,0.794
0.000,-24.150,80.850,0.040,-0.618,0.785
0.300,-25.350,80.400,0.051,-0.629,0.775
0.300,-25.350,80.400,0.058,-0.638,0.768
0.300,-25.350,80.400,0.055,-0.656,0.752
-0.750,-28.950,81.600,0.044,-0.660,0.750
-0.750,-28.950,81.600,0.040,-0.683,0.729
-1.050,-28.500,79.350,0.044,-0.689,0.723
-0.300,-30.450,79.650,0.033,-0.711,0.703
-0.300,-30.450,79.650,0.056,-0.704,0.708
-0.300,-30.450,79.650,0.055,-0.712,0.700
-1.050,-31.650,80.400,0.074,-0.714,0.696
-1.050,-31.650,80.400,0.044,-0.720,0.692
-1.050,-31.650,80.400,0.036,-0.729,0.683
-0.900,-33.000,77.250,0.042,-0.731,0.681
-0.900,-33.000,77.250,0.039,-0.734,0.678
-1.200,-32.550,76.500,0.044,-0.734,0.678
-1.200,-32.550,76.500,0.044,-0.750,0.660
-1.800,-33.150,78.150,0.054,-0.760,0.647
-1.800,-33.150,78.150,0.044,-0.767,0.641
-1.200,-36.450,76.500,0.057,-0.769,0.636
-1.200,-36.450,76.500,0.058,-0.772,0.633
-1.050,-35.550,76.650,0.043,-0.785,0.618
-0.450,-36.900,77.250,0.042,-0.788,0.614
-0.450,-36.900,77.250,0.048,-0.786,0.616
-0.450,-36.900,77.250,0.048,-0.792,0.609
-0.450,-36.900,77.250,0.050,-0.797,0.602
-1.050,-39.450,77.100,0.033,-0.806,0.591
-1.050,-39.450,77.100,0.032,-0.815,0.579
-0.900,-38.550,75.000,0.052,-0.823,0.566
-0.900,-38.550,75.000,0.061,-0.828,0.558
0.150,-40.050,74.250,0.050,-0.833,0.551
0.150,-40.050,74.250,0.058,-0.828,0.558
-0.750,-40.200,75.600,0.047,-0.837,0.545
-0.750,-40.200,75.600,0.044,-0.839,0.543
-1.050,-43.050,73.650,0.038,-0.843,0.537
-1.950,-42.000,73.950,0.036,-0.850,0.525
-1.950,-42.000,73.950,0.041,-0.859,0.510
-1.950,-42.000,73.950,0.049,-0.856,0.515
-1.950,-42.000,73.950,0.041,-0.861,0.508
-0.450,-42.000,73.200,0.044,-0.867,0.496
-0.450,-42.000,73.200,0.037,-0.869,0.493
-0.450,-42.000,73.200,0.049,-0.868,0.494
-0.450,-42.000,73.200,0.042,-0.876,0.481
-0.150,-43.950,73.200,0.053,-0.881,0.470
-0.150,-43.950,73.200,0.048,-0.879,0.475
-1.500,-43.800,71.850,0.044,-0.889,0.457
-1.500,-45.300,71.550,0.036,-0.888,0.459
-1.500,-45.300,71.550,0.040,-0.893,0.448
-1.500,-45.300,70.350,0.043,-0.901,0.432
-1.500,-45.300,70.350,0.032,-0.892,0.450
-0.450,-45.450,70.200,0.037,-0.901,0.433
-0.450,-45.450,70.200,0.056,-0.897,0.438
-1.200,-45.900,69.450,0.028,-0.894,0.448
-1.200,-45.900,69.450,0.039,-0.883,0.468
-1.500,-46.050,70.350,0.058,-0.901,0.431
-1.500,-46.050,70.350,0.044,-0.895,0.444
-0.750,-43.800,70.800,0.039,-0.889,0.457
-2.550,-40.200,74.100,0.028,-0.848,0.529
-2.550,-40.200,74.100,0.038,-0.847,0.530
-2.400,-42.450,75.000,0.042,-0.825,0.563
-2.400,-42.450,75.000,0.053,-0.816,0.576
-1.500,-39.450,75.600,0.048,-0.800,0.598
-1.800,-36.300,76.350,0.053,-0.795,0.604
-1.200,-36.150,76.200,0.041,-0.777,0.628
-1.200,-36.150,76.200,0.029,-0.783,0.621
-1.200,-36.150,76.200,0.028,-0.763,0.645
-1.200,-36.150,76.200,0.032,-0.752,0.658
-0.450,-34.200,76.500,0.051,-0.741,0.670
-0.450,-34.200,76.500,0.055,-0.727,0.684
-0.450,-34.200,76.500,0.061,-0.726,0.685
-0.450,-34.200,76.500,0.047,-0.726,0.686
-1.200,-33.450,77.550,0.042,-0.724,0.688
-0.750,-31.950,80.100,0.047,-0.719,0.694
-0.750,-31.950,80.100,0.051,-0.714,0.699
-1.050,-31.650,78.600,0.056,-0.696,0.716
-1.050,-31.650,78.600,0.060,-0.689,0.722
-2.250,-28.500,80.100,0.056,-0.670,0.740
-2.250,-28.500,80.100,0.048,-0.667,0.744
-1.650,-27.900,80.250,0.039,-0.652,0.757
-1.650,-27.900,80.250,0.044,-0.647,0.761
-1.500,-26.100,79.650,0.052,-0.629,0.776
-1.500,-26.100,79.650,0.049,-0.623,0.781
-1.500,-26.100,79.650,0.057,-0.615,0.786
-1.500,-26.100,79.650,0.052,-0.609,0.792
-0.150,-24.000,81.000,0.044,-0.589,0.807
-2.400,-23.250,80.550,0.038,-0.583,0.811
-2.400,-23.250,80.550,0.034,-0.571,0.821
-0.300,-22.650,80.850,0.049,-0.556,0.830
-1.200,-20.100,81.300,0.066,-0.529,0.846
-1.200,-20.100,81.300,0.072,-0.520,0.851
-0.750,-18.750,82.350,0.063,-0.513,0.856
-0.750,-18.750,82.350,0.045,-0.511,0.858
-2.250,-17.100,82.650,0.041,-0.482,0.875
-2.250,-17.100,82.650,0.044,-0.472,0.880
-2.250,-17.100,82.650,0.034,-0.443,0.896
-0.900,-15.000,81.300,0.041,-0.431,0.901
-0.900,-15.000,81.300,0.053,-0.408,0.911
-0.900,-15.000,81.300,0.051,-0.384,0.922
-0.900,-15.000,81.300,0.059,-0.374,0.926
-0.750,-12.450,82.650,0.059,-0.339,0.939
-0.750,-12.450,82.650,0.049,-0.342,0.938
-1.650,-9.900,81.000,0.048,-0.325,0.944
-1.650,-9.900,81.000,0.040,-0.304,0.952
-1.500,-8.100,81.900,0.047,-0.286,0.957
-1.500,-8.100,81.900,0.048,-0.274,0.961
