-4.650,-47.100,61.950,0.068,-0.471,0.879
-5.400,-47.550,61.200,0.065,-0.481,0.875
-7.200,-47.700,61.050,0.073,-0.470,0.880
-7.200,-47.700,61.050,0.055,-0.471,0.880
-6.900,-47.100,61.650,0.089,-0.465,0.881
-6.900,-47.100,61.650,0.086,-0.470,0.878
-5.400,-47.850,62.700,0.072,-0.462,0.884
-5.400,-47.850,62.700,0.070,-0.480,0.874
-5.400,-47.850,62.700,0.076,-0.487,0.870
-5.400,-47.850,62.700,0.092,-0.478,0.874
-6.600,-48.600,60.450,0.058,-0.493,0.868
-6.150,-49.800,60.150,0.064,-0.507,0.860
-6.150,-49.800,60.150,0.083,-0.506,0.858
-4.050,-49.200,57.750,0.059,-0.516,0.855
-4.050,-49.200,57.750,0.070,-0.519,0.852
-6.900,-50.550,58.200,0.083,-0.527,0.846
-6.900,-50.550,58.200,0.071,-0.542,0.837
-5.550,-50.100,57.750,0.080,-0.544,0.835
-5.550,-50.100,57.750,0.086,-0.545,0.834
-5.550,-49.650,58.050,0.068,-0.551,0.831
-5.550,-49.650,58.050,0.052,-0.564,0.824
-5.550,-49.650,58.050,0.076,-0.564,0.822
-5.250,-50.100,56.550,0.068,-0.568,0.820
-5.250,-50.100,56.550,0.063,-0.576,0.815
-5.250,-50.100,56.550,0.078,-0.597,0.799
-5.250,-50.100,56.550,0.080,-0.597,0.799
-7.500,-52.800,55.050,0.061,-0.604,0.794
-7.500,-52.800,55.050,0.076,-0.617,0.783
-6.900,-53.700,53.400,0.079,-0.631,0.771
-6.900,-53.700,53.400,0.064,-0.696,0.715
-6.000,-55.500,52.800,0.072,-0.678,0.732
-6.000,-55.500,52.800,0.064,-0.674,0.736
-6.000,-54.750,50.250,0.064,-0.685,0.726
-6.000,-54.750,50.250,0.070,-0.692,0.718
-6.450,-56.700,49.050,0.071,-0.715,0.696
-6.450,-56.700,49.050,0.079,-0.718,0.691
-6.450,-56.700,49.050,0.058,-0.723,0.689
-5.400,-55.650,48.600,0.065,-0.722,0.688
-5.400,-55.650,48.600,0.093,-0.729,0.678
-5.550,-55.500,46.950,0.054,-0.732,0.679
-5.550,-55.500,46.950,0.070,-0.749,0.659
-6.150,-57.300,46.350,0.075,-0.746,0.662
-6.150,-57.300,46.350,0.074,-0.757,0.650
-5.550,-56.250,45.450,0.074,-0.759,0.647
-5.550,-56.250,45.450,0.073,-0.775,0.628
-5.550,-57.450,42.450,0.065,-0.785,0.617
-5.850,-56.850,42.150,0.066,-0.789,0.611
-5.850,-56.850,42.150,0.069,-0.815,0.576
-5.850,-56.850,42.150,0.063,-0.810,0.582
-6.600,-58.800,40.800,0.063,-0.810,0.582
-6.600,-58.800,40.800,0.076,-0.811,0.581
-6.600,-58.800,40.800,0.065,-0.817,0.574
-6.600,-58.800,40.800,0.062,-0.823,0.564
-5.550,-58.650,39.750,0.056,-0.831,0.553
-5.550,-58.650,39.750,0.070,-0.834,0.548
-5.550,-59.400,38.700,0.067,-0.844,0.532
-6.450,-59.100,37.200,0.078,-0.843,0.532
-6.450,-59.100,37.200,0.071,-0.855,0.514
-5.550,-58.650,36.000,0.072,-0.851,0.520
-5.550,-58.650,36.000,0.070,-0.861,0.504
-5.400,-59.550,33.300,0.071,-0.865,0.497
-5.400,-59.550,33.300,0.063,-0.873,0.484
-5.250,-58.650,34.200,0.062,-0.880,0.471
-5.250,-58.650,34.200,0.077,-0.884,0.461
-5.250,-58.650,34.200,0.072,-0.893,0.445
-5.100,-59.550,32.550,0.062,-0.890,0.451
-4.800,-60.150,31.200,0.074,-0.891,0.448
-4.800,-60.150,31.200,0.064,-0.895,0.441
-5.550,-60.600,31.200,0.068,-0.889,0.453
-5.550,-60.600,31.200,0.069,-0.893,0.444
-5.250,-60.150,29.700,0.076,-0.914,0.398
-5.250,-60.150,29.700,0.062,-0.909,0.411
-4.650,-60.000,28.800,0.064,-0.916,0.395
-4.650,-60.000,28.800,0.076,-0.920,0.386
-4.650,-61.200,29.550,0.059,-0.919,0.389
-4.650,-61.200,29.550,0.078,-0.918,0.389
-4.650,-61.200,29.550,0.079,-0.927,0.367
-4.650,-61.200,29.550,0.076,-0.928,0.364
-3.900,-60.750,28.050,0.052,-0.929,0.365
-3.900,-60.750,28.050,0.055,-0.938,0.343
-3.900,-60.750,28.050,0.072,-0.936,0.346
-5.550,-61.800,24.900,0.056,-0.940,0.337
-5.550,-61.800,24.900,0.080,-0.939,0.333
-6.000,-61.350,25.650,0.048,-0.942,0.331
-6.000,-61.350,25.650,0.079,-0.936,0.343
-4.350,-60.750,25.050,0.070,-0.945,0.319
-4.350,-60.450,25.500,0.074,-0.945,0.320
-4.350,-60.450,25.500,0.065,-0.945,0.320
-4.800,-61.800,24.150,0.052,-0.953,0.298
-5.100,-61.950,25.800,0.072,-0.940,0.334
-4.350,-61.200,27.300,0.068,-0.932,0.355
-4.050,-61.800,27.450,0.072,-0.927,0.369
-4.050,-61.800,27.450,0.072,-0.919,0.387
-5.850,-61.200,28.800,0.051,-0.912,0.408
-5.850,-61.200,28.800,0.067,-0.910,0.410
-5.850,-61.200,28.800,0.070,-0.904,0.422
-5.550,-61.350,32.400,0.063,-0.894,0.443
-5.550,-61.350,32.400,0.067,-0.892,0.446
-5.550,-61.350,32.400,0.081,-0.877,0.473
