-2.550000,-44.549999,57.750000,-0.296881,-7.252037,6.761226,0.170936,0.005995,-0.017986,0.472031
-2.550000,-44.549999,57.750000,-0.311246,-7.323863,6.892907,0.157080,0.001865,-0.011591,0.035484
-2.550000,-44.549999,57.750000,-0.399832,-7.211336,6.854599,0.150285,0.007594,-0.013856,0.035964
-4.350000,-44.400002,58.200001,-0.292093,-7.046135,6.813898,0.115911,0.013190,-0.008260,0.035979
-4.350000,-44.700001,59.400002,-0.433351,-6.955156,6.691794,0.096459,0.013456,-0.010792,0.036020
-4.350000,-44.700001,59.400002,-0.292093,-7.007828,6.914454,0.085934,0.011591,-0.013323,0.035980
-4.800000,-43.799999,59.549999,-0.330400,-7.132327,7.103596,0.082070,0.014389,-0.013856,0.036020
-4.650000,-43.950001,59.400002,-0.399832,-7.077260,7.000646,0.074476,0.005995,-0.016787,0.035980
-3.900000,-44.400002,57.900002,-0.258574,-6.962338,6.902483,0.051161,0.011858,-0.011458,0.036020
-3.900000,-44.400002,57.900002,-0.359130,-6.852205,7.038953,0.052626,0.006662,-0.019851,0.035980
-5.400000,-44.400002,57.900002,-0.383072,-7.000646,7.074866,0.056890,0.008793,-0.016387,0.036020
-5.400000,-44.400002,57.900002,-0.313640,-6.976704,7.161057,0.087000,0.003997,-0.009193,0.034859
-5.400000,-43.500000,59.400002,-0.361524,-6.888118,7.110779,0.111381,0.015322,-0.017187,0.036141
-5.400000,-43.500000,59.400002,-0.299275,-6.852205,7.199365,0.138694,0.012524,-0.007061,0.036020
-4.500000,-42.150002,58.500000,-0.411803,-6.816292,7.335834,0.166672,0.011325,-0.013323,0.035980
-4.350000,-40.500000,60.900002,-0.299275,-6.722919,7.383718,0.228758,0.009593,-0.009060,0.034832
-5.100000,-40.799999,60.450001,-0.323217,-6.684611,7.395689,0.253806,0.011991,-0.012124,0.036168
-4.650000,-40.799999,61.950001,-0.241814,-6.519411,7.515399,0.260201,0.010392,-0.011724,0.035980
-4.650000,-40.799999,61.950001,-0.280122,-6.246472,7.493851,0.236885,0.004263,-0.012124,0.036020
-4.500000,-40.650002,62.549999,-0.318429,-5.928043,7.596802,0.181727,0.014922,-0.017720,0.035984
-5.400000,-40.049999,62.400002,-0.368707,-5.889736,7.594408,0.115778,0.011325,-0.020518,0.036016
-5.400000,-40.049999,62.400002,-0.328006,-5.985504,7.685388,0.077141,0.007861,-0.013057,0.035980
-4.500000,-40.650002,62.099998,-0.232238,-5.870583,7.692570,0.021850,0.009593,-0.001066,0.036020
-3.600000,-38.849998,61.650002,-0.253785,-6.011840,7.771579,-0.018652,0.010925,-0.016387,0.035980
-3.600000,-38.849998,61.650002,-0.380678,-6.016629,7.757214,-0.038237,0.012124,-0.016521,0.036020
-3.600000,-38.849998,61.650002,-0.371101,-6.165070,7.788338,-0.042501,0.014789,-0.017320,0.035980
-4.800000,-41.400002,63.299999,-0.426168,-6.217742,7.843405,-0.022783,0.011591,-0.018786,0.036020
-4.800000,-41.400002,63.299999,-0.407014,-6.258443,7.807492,0.004130,0.008394,-0.007328,0.035980
-4.800000,-41.400002,63.299999,-0.210690,-6.229713,7.790732,0.018253,0.014123,-0.004530,0.036020
-2.400000,-38.849998,63.150002,-0.339977,-6.165070,7.809886,0.056090,0.013456,-0.020651,0.035980
-4.500000,-37.950001,61.799999,-0.402226,-6.131551,7.860164,0.084602,0.012124,-0.014389,0.036021
