-6.000000,-18.000000,56.549999,0.155623,-0.366313,9.792285,-0.049962,0.009992,-0.010392,0.264669
-4.650000,-17.400000,56.700001,0.110133,-0.323217,9.806650,-0.052493,0.010792,-0.012923,0.068389
-5.250000,-18.000000,57.000000,0.114922,-0.339977,9.801862,-0.052493,0.011591,-0.014522,0.067980
-5.400000,-17.400000,57.150002,0.067038,-0.335188,9.787497,-0.047430,0.009193,-0.005862,0.067996
-5.100000,-17.400000,56.400002,0.114922,-0.342371,9.813833,-0.053026,0.009459,-0.007994,0.068000
-5.400000,-17.400000,58.950001,0.064643,-0.363919,9.799467,-0.048629,0.014389,-0.009193,0.068000
-5.400000,-17.400000,58.950001,0.100556,-0.339977,9.763555,-0.048629,0.008793,-0.014256,0.068000
-4.650000,-16.950001,57.450001,0.107739,-0.399832,9.794679,-0.049828,0.004397,-0.005329,0.067640
-5.100000,-18.150000,57.450001,0.112527,-0.361524,9.847352,-0.046897,0.005596,-0.010525,0.066961
-4.050000,-17.100000,57.000000,0.086191,-0.301669,9.811439,-0.053692,0.010392,-0.009859,0.067003
-4.800000,-17.549999,58.049999,0.117316,-0.359130,9.885659,-0.049562,0.009326,-0.010525,0.067005
-4.800000,-17.549999,58.049999,0.031125,-0.318429,9.837775,-0.052360,0.011991,-0.000400,0.067363
